parroquia,nom_par
010552,BULÁN
131152,SAN SEBASTIÁN
190850,PALANDA
131152,SAN SEBASTIÁN
080150,ESMERALDAS
080150,ESMERALDAS
080150,ESMERALDAS
050351,MORASPUNGO
080150,ESMERALDAS
050351,MORASPUNGO
050351,MORASPUNGO
050351,MORASPUNGO
090150,GUAYAQUIL
080150,ESMERALDAS
090150,GUAYAQUIL
080150,ESMERALDAS
050351,MORASPUNGO
090150,GUAYAQUIL
050351,MORASPUNGO
180250,BAÑOS
180250,BAÑOS
080150,ESMERALDAS
180250,BAÑOS
050351,MORASPUNGO
180250,BAÑOS
050351,MORASPUNGO
180250,BAÑOS
180250,BAÑOS
131051,CAMPOZANO
131051,CAMPOZANO
131051,CAMPOZANO
131051,CAMPOZANO
131051,CAMPOZANO
131051,CAMPOZANO
131750,PEDERNALES
131750,PEDERNALES
091050,MILAGRO
131750,PEDERNALES
091050,MILAGRO
091050,MILAGRO
131750,PEDERNALES
091050,MILAGRO
131750,PEDERNALES
091050,MILAGRO
131051,CAMPOZANO
091050,MILAGRO
131051,CAMPOZANO
091050,MILAGRO
131051,CAMPOZANO
131051,CAMPOZANO
091050,MILAGRO
131051,CAMPOZANO
131051,CAMPOZANO
111452,12 DE DICIEMBRE
131051,CAMPOZANO
131051,CAMPOZANO
131051,CAMPOZANO
050751,CHUGCHILLÁN
131051,CAMPOZANO
090150,GUAYAQUIL
080150,ESMERALDAS
090150,GUAYAQUIL
090150,GUAYAQUIL
131051,CAMPOZANO
090150,GUAYAQUIL
090150,GUAYAQUIL
131051,CAMPOZANO
090150,GUAYAQUIL
090150,GUAYAQUIL
131051,CAMPOZANO
131051,CAMPOZANO
090150,GUAYAQUIL
090150,GUAYAQUIL
080150,ESMERALDAS
090150,GUAYAQUIL
090150,GUAYAQUIL
080150,ESMERALDAS
090150,GUAYAQUIL
080150,ESMERALDAS
131051,CAMPOZANO
090150,GUAYAQUIL
080150,ESMERALDAS
131051,CAMPOZANO
090150,GUAYAQUIL
080150,ESMERALDAS
080150,ESMERALDAS
090150,GUAYAQUIL
080150,ESMERALDAS
090150,GUAYAQUIL
090150,GUAYAQUIL
080150,ESMERALDAS
090150,GUAYAQUIL
131051,CAMPOZANO
090150,GUAYAQUIL
090851,GUAYAS
131051,CAMPOZANO
090150,GUAYAQUIL
220150,EL COCA
090851,GUAYAS
131051,CAMPOZANO
090150,GUAYAQUIL
060153,CUBIJÍES
090851,GUAYAS
131051,CAMPOZANO
060153,CUBIJÍES
220150,EL COCA
090851,GUAYAS
090150,GUAYAQUIL
220150,EL COCA
090851,GUAYAS
090150,GUAYAQUIL
170150,QUITO
090851,GUAYAS
170150,QUITO
090851,GUAYAS
170150,QUITO
170150,QUITO
220150,EL COCA
220150,EL COCA
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
220150,EL COCA
090851,GUAYAS
090150,GUAYAQUIL
220150,EL COCA
220150,EL COCA
220150,EL COCA
090150,GUAYAQUIL
170150,QUITO
131051,CAMPOZANO
131051,CAMPOZANO
131051,CAMPOZANO
090150,GUAYAQUIL
131051,CAMPOZANO
090150,GUAYAQUIL
131051,CAMPOZANO
090150,GUAYAQUIL
090150,GUAYAQUIL
131051,CAMPOZANO
090851,GUAYAS
131051,CAMPOZANO
090851,GUAYAS
030450,LA TRONCAL
030450,LA TRONCAL
131051,CAMPOZANO
090851,GUAYAS
131051,CAMPOZANO
090851,GUAYAS
090851,GUAYAS
090650,DAULE
090851,GUAYAS
090851,GUAYAS
090851,GUAYAS
090851,GUAYAS
090150,GUAYAQUIL
090851,GUAYAS
090150,GUAYAQUIL
030450,LA TRONCAL
091350,PALESTINA
091350,PALESTINA
030450,LA TRONCAL
090650,DAULE
030450,LA TRONCAL
090650,DAULE
030450,LA TRONCAL
030450,LA TRONCAL
030450,LA TRONCAL
030450,LA TRONCAL
120550,QUEVEDO
030450,LA TRONCAL
090650,DAULE
030450,LA TRONCAL
090650,DAULE
090851,GUAYAS
090650,DAULE
090650,DAULE
090851,GUAYAS
141052,SHIMPIS
080263,SAN JOSÉ DE CAYAPAS
090650,DAULE
090851,GUAYAS
090650,DAULE
090150,GUAYAQUIL
080263,SAN JOSÉ DE CAYAPAS
090650,DAULE
080263,SAN JOSÉ DE CAYAPAS
090150,GUAYAQUIL
090150,GUAYAQUIL
090851,GUAYAS
090851,GUAYAS
090650,DAULE
090851,GUAYAS
120550,QUEVEDO
090851,GUAYAS
090150,GUAYAQUIL
090650,DAULE
090851,GUAYAS
090150,GUAYAQUIL
090650,DAULE
090851,GUAYAS
170150,QUITO
090851,GUAYAS
170150,QUITO
140150,MACAS
090150,GUAYAQUIL
140150,MACAS
120550,QUEVEDO
090150,GUAYAQUIL
120550,QUEVEDO
090150,GUAYAQUIL
090650,DAULE
120550,QUEVEDO
090150,GUAYAQUIL
090650,DAULE
120550,QUEVEDO
120550,QUEVEDO
140150,MACAS
120550,QUEVEDO
090150,GUAYAQUIL
090650,DAULE
140150,MACAS
120550,QUEVEDO
090150,GUAYAQUIL
090650,DAULE
120550,QUEVEDO
090150,GUAYAQUIL
090650,DAULE
140150,MACAS
120154,PIMOCHA
090150,GUAYAQUIL
090650,DAULE
140150,MACAS
120154,PIMOCHA
090150,GUAYAQUIL
140150,MACAS
120154,PIMOCHA
140150,MACAS
090653,LAUREL
120154,PIMOCHA
090150,GUAYAQUIL
170150,QUITO
140150,MACAS
090150,GUAYAQUIL
100156,SALINAS
100156,SALINAS
090851,GUAYAS
090851,GUAYAS
100156,SALINAS
090851,GUAYAS
170150,QUITO
090851,GUAYAS
170150,QUITO
100156,SALINAS
170150,QUITO
100156,SALINAS
090150,GUAYAQUIL
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
020450,ECHEANDÍA
020450,ECHEANDÍA
230150,SANTO DOMINGO DE LOS COLORADOS
020450,ECHEANDÍA
090150,GUAYAQUIL
020450,ECHEANDÍA
090150,GUAYAQUIL
020450,ECHEANDÍA
020450,ECHEANDÍA
120550,QUEVEDO
090150,GUAYAQUIL
020450,ECHEANDÍA
020450,ECHEANDÍA
120550,QUEVEDO
130350,CHONE
130350,CHONE
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
130350,CHONE
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
130350,CHONE
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
130350,CHONE
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
130350,CHONE
090150,GUAYAQUIL
130350,CHONE
090150,GUAYAQUIL
130350,CHONE
090150,GUAYAQUIL
120550,QUEVEDO
090150,GUAYAQUIL
120550,QUEVEDO
230150,SANTO DOMINGO DE LOS COLORADOS
130350,CHONE
230150,SANTO DOMINGO DE LOS COLORADOS
120550,QUEVEDO
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
120550,QUEVEDO
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
120550,QUEVEDO
092050,SAN JACINTO DE YAGUACHI
120550,QUEVEDO
130550,FLAVIO ALFARO
120550,QUEVEDO
111550,QUILANGA
120550,QUEVEDO
120550,QUEVEDO
010554,EL CABO
130550,FLAVIO ALFARO
130550,FLAVIO ALFARO
111550,QUILANGA
111550,QUILANGA
111550,QUILANGA
130550,FLAVIO ALFARO
092050,SAN JACINTO DE YAGUACHI
111550,QUILANGA
130550,FLAVIO ALFARO
111550,QUILANGA
130550,FLAVIO ALFARO
111550,QUILANGA
130550,FLAVIO ALFARO
010554,EL CABO
111550,QUILANGA
150150,TENA
010554,EL CABO
111550,QUILANGA
090150,GUAYAQUIL
150150,TENA
080455,LA UNIÓN
010554,EL CABO
150150,TENA
010554,EL CABO
150150,TENA
150150,TENA
150150,TENA
150150,TENA
150150,TENA
170180,SAN ANTONIO
092050,SAN JACINTO DE YAGUACHI
170180,SAN ANTONIO
092050,SAN JACINTO DE YAGUACHI
170180,SAN ANTONIO
170180,SAN ANTONIO
170180,SAN ANTONIO
090150,GUAYAQUIL
040250,BOLÍVAR
090150,GUAYAQUIL
170180,SAN ANTONIO
040250,BOLÍVAR
092050,SAN JACINTO DE YAGUACHI
170180,SAN ANTONIO
092050,SAN JACINTO DE YAGUACHI
092050,SAN JACINTO DE YAGUACHI
092050,SAN JACINTO DE YAGUACHI
010554,EL CABO
090150,GUAYAQUIL
040250,BOLÍVAR
092050,SAN JACINTO DE YAGUACHI
010554,EL CABO
120550,QUEVEDO
090150,GUAYAQUIL
170180,SAN ANTONIO
040250,BOLÍVAR
092050,SAN JACINTO DE YAGUACHI
010554,EL CABO
120550,QUEVEDO
170180,SAN ANTONIO
092050,SAN JACINTO DE YAGUACHI
010554,EL CABO
090150,GUAYAQUIL
010554,EL CABO
090150,GUAYAQUIL
040250,BOLÍVAR
090150,GUAYAQUIL
040250,BOLÍVAR
010554,EL CABO
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
010554,EL CABO
090150,GUAYAQUIL
040250,BOLÍVAR
010554,EL CABO
010554,EL CABO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
080561,TULULBÍ
120550,QUEVEDO
080561,TULULBÍ
230150,SANTO DOMINGO DE LOS COLORADOS
080561,TULULBÍ
090150,GUAYAQUIL
080561,TULULBÍ
050351,MORASPUNGO
050351,MORASPUNGO
140556,TAYUZA
050351,MORASPUNGO
140556,TAYUZA
240250,LA LIBERTAD
090150,GUAYAQUIL
090150,GUAYAQUIL
050351,MORASPUNGO
090150,GUAYAQUIL
050351,MORASPUNGO
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
040150,TULCÁN
040150,TULCÁN
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
050351,MORASPUNGO
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
240250,LA LIBERTAD
240250,LA LIBERTAD
240250,LA LIBERTAD
050351,MORASPUNGO
240250,LA LIBERTAD
050351,MORASPUNGO
050351,MORASPUNGO
050351,MORASPUNGO
050351,MORASPUNGO
050351,MORASPUNGO
050351,MORASPUNGO
240250,LA LIBERTAD
050351,MORASPUNGO
040150,TULCÁN
240250,LA LIBERTAD
240250,LA LIBERTAD
040150,TULCÁN
240250,LA LIBERTAD
040150,TULCÁN
240250,LA LIBERTAD
050351,MORASPUNGO
040150,TULCÁN
080150,ESMERALDAS
040150,TULCÁN
080150,ESMERALDAS
040161,SANTA MARTHA DE CUBA
080150,ESMERALDAS
040150,TULCÁN
040161,SANTA MARTHA DE CUBA
040150,TULCÁN
040150,TULCÁN
040161,SANTA MARTHA DE CUBA
040150,TULCÁN
040161,SANTA MARTHA DE CUBA
050351,MORASPUNGO
130950,MONTECRISTI
050351,MORASPUNGO
090150,GUAYAQUIL
130950,MONTECRISTI
130950,MONTECRISTI
130950,MONTECRISTI
150155,PUERTO MISAHUALLÍ
050351,MORASPUNGO
130950,MONTECRISTI
050351,MORASPUNGO
130950,MONTECRISTI
050351,MORASPUNGO
050351,MORASPUNGO
050351,MORASPUNGO
050351,MORASPUNGO
080150,ESMERALDAS
050351,MORASPUNGO
230150,SANTO DOMINGO DE LOS COLORADOS
110950,CATACOCHA
130950,MONTECRISTI
080150,ESMERALDAS
050351,MORASPUNGO
110950,CATACOCHA
130950,MONTECRISTI
080150,ESMERALDAS
110950,CATACOCHA
080150,ESMERALDAS
090150,GUAYAQUIL
110950,CATACOCHA
130950,MONTECRISTI
080150,ESMERALDAS
080150,ESMERALDAS
080150,ESMERALDAS
080150,ESMERALDAS
110950,CATACOCHA
090150,GUAYAQUIL
110950,CATACOCHA
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
110950,CATACOCHA
080150,ESMERALDAS
090150,GUAYAQUIL
110950,CATACOCHA
090150,GUAYAQUIL
110950,CATACOCHA
090150,GUAYAQUIL
110950,CATACOCHA
090150,GUAYAQUIL
080150,ESMERALDAS
240250,LA LIBERTAD
080150,ESMERALDAS
240250,LA LIBERTAD
080150,ESMERALDAS
080150,ESMERALDAS
240250,LA LIBERTAD
080150,ESMERALDAS
240250,LA LIBERTAD
240250,LA LIBERTAD
080150,ESMERALDAS
240250,LA LIBERTAD
080150,ESMERALDAS
240250,LA LIBERTAD
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
110950,CATACOCHA
110950,CATACOCHA
110950,CATACOCHA
110950,CATACOCHA
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
010854,SAN SALVADOR DE CAÑARIBAMBA
230150,SANTO DOMINGO DE LOS COLORADOS
110950,CATACOCHA
010854,SAN SALVADOR DE CAÑARIBAMBA
230150,SANTO DOMINGO DE LOS COLORADOS
110950,CATACOCHA
090150,GUAYAQUIL
090150,GUAYAQUIL
110950,CATACOCHA
090150,GUAYAQUIL
110950,CATACOCHA
090150,GUAYAQUIL
110950,CATACOCHA
110950,CATACOCHA
010854,SAN SALVADOR DE CAÑARIBAMBA
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
091050,MILAGRO
010854,SAN SALVADOR DE CAÑARIBAMBA
091050,MILAGRO
010854,SAN SALVADOR DE CAÑARIBAMBA
091050,MILAGRO
110950,CATACOCHA
110950,CATACOCHA
110950,CATACOCHA
010854,SAN SALVADOR DE CAÑARIBAMBA
010854,SAN SALVADOR DE CAÑARIBAMBA
091050,MILAGRO
110950,CATACOCHA
010854,SAN SALVADOR DE CAÑARIBAMBA
110950,CATACOCHA
010854,SAN SALVADOR DE CAÑARIBAMBA
091050,MILAGRO
010854,SAN SALVADOR DE CAÑARIBAMBA
091050,MILAGRO
010854,SAN SALVADOR DE CAÑARIBAMBA
230150,SANTO DOMINGO DE LOS COLORADOS
091050,MILAGRO
010854,SAN SALVADOR DE CAÑARIBAMBA
091050,MILAGRO
230150,SANTO DOMINGO DE LOS COLORADOS
110950,CATACOCHA
230150,SANTO DOMINGO DE LOS COLORADOS
110950,CATACOCHA
110950,CATACOCHA
010852,EL CARMEN DE PIJILÍ
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090650,DAULE
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
090650,DAULE
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090650,DAULE
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
130550,FLAVIO ALFARO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
180250,BAÑOS
180250,BAÑOS
010156,LLACAO
090150,GUAYAQUIL
010156,LLACAO
090150,GUAYAQUIL
010156,LLACAO
010156,LLACAO
090150,GUAYAQUIL
010156,LLACAO
010156,LLACAO
010156,LLACAO
091050,MILAGRO
010156,LLACAO
091050,MILAGRO
010156,LLACAO
091050,MILAGRO
010156,LLACAO
091050,MILAGRO
091050,MILAGRO
060155,LICÁN
060155,LICÁN
060155,LICÁN
091050,MILAGRO
090650,DAULE
091050,MILAGRO
090650,DAULE
091050,MILAGRO
091050,MILAGRO
090650,DAULE
060155,LICÁN
060155,LICÁN
010156,LLACAO
060155,LICÁN
010156,LLACAO
010156,LLACAO
010156,LLACAO
010156,LLACAO
010156,LLACAO
090650,DAULE
010156,LLACAO
090650,DAULE
010156,LLACAO
090650,DAULE
010156,LLACAO
090650,DAULE
090650,DAULE
060155,LICÁN
090650,DAULE
060155,LICÁN
090650,DAULE
060155,LICÁN
090650,DAULE
060155,LICÁN
060155,LICÁN
060155,LICÁN
060155,LICÁN
060155,LICÁN
090650,DAULE
090650,DAULE
090650,DAULE
090650,DAULE
090650,DAULE
060155,LICÁN
090650,DAULE
060155,LICÁN
090650,DAULE
030450,LA TRONCAL
090650,DAULE
030450,LA TRONCAL
090650,DAULE
030450,LA TRONCAL
030450,LA TRONCAL
090150,GUAYAQUIL
030450,LA TRONCAL
090150,GUAYAQUIL
030450,LA TRONCAL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
060155,LICÁN
030450,LA TRONCAL
090150,GUAYAQUIL
090150,GUAYAQUIL
060155,LICÁN
090150,GUAYAQUIL
060155,LICÁN
060155,LICÁN
060155,LICÁN
060155,LICÁN
060155,LICÁN
060155,LICÁN
180163,SAN BARTOLOMÉ DE PINLLO
060155,LICÁN
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
120550,QUEVEDO
111152,EL TABLÓN
120550,QUEVEDO
090150,GUAYAQUIL
030550,EL TAMBO
090150,GUAYAQUIL
030550,EL TAMBO
090150,GUAYAQUIL
170157,CUMBAYÁ
030550,EL TAMBO
090150,GUAYAQUIL
030550,EL TAMBO
090250,ALFREDO BAQUERIZO MORENO (JUJÁN)
090150,GUAYAQUIL
170157,CUMBAYÁ
030550,EL TAMBO
170157,CUMBAYÁ
030550,EL TAMBO
160163,TARQUI
090150,GUAYAQUIL
170157,CUMBAYÁ
030550,EL TAMBO
120550,QUEVEDO
090150,GUAYAQUIL
170157,CUMBAYÁ
030550,EL TAMBO
120550,QUEVEDO
170157,CUMBAYÁ
030550,EL TAMBO
120550,QUEVEDO
090150,GUAYAQUIL
170157,CUMBAYÁ
030550,EL TAMBO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
030550,EL TAMBO
030550,EL TAMBO
170158,CHAVEZPAMBA
030550,EL TAMBO
030550,EL TAMBO
170158,CHAVEZPAMBA
090150,GUAYAQUIL
030550,EL TAMBO
030550,EL TAMBO
030550,EL TAMBO
030550,EL TAMBO
071150,PORTOVELO
030150,AZOGUES
090150,GUAYAQUIL
071150,PORTOVELO
030150,AZOGUES
090150,GUAYAQUIL
071150,PORTOVELO
090150,GUAYAQUIL
030150,AZOGUES
090150,GUAYAQUIL
071150,PORTOVELO
030150,AZOGUES
240153,CHANDUY
090150,GUAYAQUIL
071150,PORTOVELO
090150,GUAYAQUIL
110852,LA VICTORIA
090150,GUAYAQUIL
071150,PORTOVELO
110852,LA VICTORIA
240153,CHANDUY
090150,GUAYAQUIL
071150,PORTOVELO
110852,LA VICTORIA
240153,CHANDUY
090150,GUAYAQUIL
071150,PORTOVELO
110852,LA VICTORIA
090150,GUAYAQUIL
240153,CHANDUY
110852,LA VICTORIA
240153,CHANDUY
110852,LA VICTORIA
240153,CHANDUY
030150,AZOGUES
100150,SAN MIGUEL DE IBARRA
030150,AZOGUES
100150,SAN MIGUEL DE IBARRA
090150,GUAYAQUIL
030150,AZOGUES
100150,SAN MIGUEL DE IBARRA
090150,GUAYAQUIL
030150,AZOGUES
100150,SAN MIGUEL DE IBARRA
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
030150,AZOGUES
030150,AZOGUES
090150,GUAYAQUIL
090150,GUAYAQUIL
100150,SAN MIGUEL DE IBARRA
030150,AZOGUES
100150,SAN MIGUEL DE IBARRA
030150,AZOGUES
100150,SAN MIGUEL DE IBARRA
090150,GUAYAQUIL
100150,SAN MIGUEL DE IBARRA
090150,GUAYAQUIL
030150,AZOGUES
100150,SAN MIGUEL DE IBARRA
090150,GUAYAQUIL
130250,CALCETA
230150,SANTO DOMINGO DE LOS COLORADOS
130250,CALCETA
131753,ATAHUALPA
090150,GUAYAQUIL
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
190553,LOS ENCUENTROS
150150,TENA
130250,CALCETA
230150,SANTO DOMINGO DE LOS COLORADOS
130250,CALCETA
230150,SANTO DOMINGO DE LOS COLORADOS
130250,CALCETA
090150,GUAYAQUIL
130250,CALCETA
230150,SANTO DOMINGO DE LOS COLORADOS
130250,CALCETA
230150,SANTO DOMINGO DE LOS COLORADOS
130250,CALCETA
230150,SANTO DOMINGO DE LOS COLORADOS
130250,CALCETA
230150,SANTO DOMINGO DE LOS COLORADOS
130250,CALCETA
190553,LOS ENCUENTROS
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
190553,LOS ENCUENTROS
090150,GUAYAQUIL
190553,LOS ENCUENTROS
090150,GUAYAQUIL
190553,LOS ENCUENTROS
090150,GUAYAQUIL
090150,GUAYAQUIL
130250,CALCETA
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
150450,EL CHACO
150450,EL CHACO
150450,EL CHACO
150450,EL CHACO
150450,EL CHACO
150450,EL CHACO
011152,LA UNIÓN
150450,EL CHACO
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
130354,CHIBUNGA
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
170151,ALANGASÍ
230150,SANTO DOMINGO DE LOS COLORADOS
170151,ALANGASÍ
230150,SANTO DOMINGO DE LOS COLORADOS
170151,ALANGASÍ
170151,ALANGASÍ
170151,ALANGASÍ
170151,ALANGASÍ
170151,ALANGASÍ
170151,ALANGASÍ
170151,ALANGASÍ
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
110950,CATACOCHA
110950,CATACOCHA
170253,OLMEDO
110950,CATACOCHA
140158,SINAÍ
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
080250,VALDEZ
090150,GUAYAQUIL
080250,VALDEZ
080250,VALDEZ
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
070955,UZHCURRUMI
080250,VALDEZ
070955,UZHCURRUMI
090150,GUAYAQUIL
080250,VALDEZ
090150,GUAYAQUIL
080250,VALDEZ
080250,VALDEZ
080250,VALDEZ
080250,VALDEZ
080250,VALDEZ
080250,VALDEZ
080250,VALDEZ
010156,LLACAO
100150,SAN MIGUEL DE IBARRA
010156,LLACAO
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
210450,SHUSHUFINDI
010156,LLACAO
100150,SAN MIGUEL DE IBARRA
010156,LLACAO
210450,SHUSHUFINDI
210450,SHUSHUFINDI
010156,LLACAO
010156,LLACAO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
100150,SAN MIGUEL DE IBARRA
090150,GUAYAQUIL
090150,GUAYAQUIL
100150,SAN MIGUEL DE IBARRA
090150,GUAYAQUIL
100150,SAN MIGUEL DE IBARRA
210450,SHUSHUFINDI
090150,GUAYAQUIL
100150,SAN MIGUEL DE IBARRA
210450,SHUSHUFINDI
210450,SHUSHUFINDI
210450,SHUSHUFINDI
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
180451,PINGUILÍ
210453,SAN ROQUE
180451,PINGUILÍ
180451,PINGUILÍ
180451,PINGUILÍ
180451,PINGUILÍ
120750,VENTANAS
080556,CONCEPCIÓN
120750,VENTANAS
120750,VENTANAS
120750,VENTANAS
120754,LOS ÁNGELES
120754,LOS ÁNGELES
120754,LOS ÁNGELES
120750,VENTANAS
120754,LOS ÁNGELES
120750,VENTANAS
170356,TAMBILLO
120754,LOS ÁNGELES
170356,TAMBILLO
120754,LOS ÁNGELES
170356,TAMBILLO
120754,LOS ÁNGELES
170356,TAMBILLO
120754,LOS ÁNGELES
120750,VENTANAS
120750,VENTANAS
120750,VENTANAS
170356,TAMBILLO
170356,TAMBILLO
170356,TAMBILLO
170356,TAMBILLO
170356,TAMBILLO
170355,MANUEL CORNEJO ASTORGA
110253,UTUANA
220351,ENOKANQUI
220351,ENOKANQUI
220351,ENOKANQUI
220351,ENOKANQUI
220351,ENOKANQUI
170355,MANUEL CORNEJO ASTORGA
170355,MANUEL CORNEJO ASTORGA
170355,MANUEL CORNEJO ASTORGA
170355,MANUEL CORNEJO ASTORGA
170355,MANUEL CORNEJO ASTORGA
220351,ENOKANQUI
170355,MANUEL CORNEJO ASTORGA
170355,MANUEL CORNEJO ASTORGA
170355,MANUEL CORNEJO ASTORGA
170355,MANUEL CORNEJO ASTORGA
220351,ENOKANQUI
220351,ENOKANQUI
220351,ENOKANQUI
220351,ENOKANQUI
220351,ENOKANQUI
220351,ENOKANQUI
220351,ENOKANQUI
220351,ENOKANQUI
030550,EL TAMBO
030550,EL TAMBO
030550,EL TAMBO
030550,EL TAMBO
030550,EL TAMBO
131652,NOBOA
131652,NOBOA
131652,NOBOA
060750,GUANO
131652,NOBOA
100150,SAN MIGUEL DE IBARRA
060750,GUANO
100150,SAN MIGUEL DE IBARRA
060750,GUANO
060750,GUANO
131652,NOBOA
060750,GUANO
060750,GUANO
060750,GUANO
131652,NOBOA
100150,SAN MIGUEL DE IBARRA
060750,GUANO
100150,SAN MIGUEL DE IBARRA
131652,NOBOA
131652,NOBOA
100150,SAN MIGUEL DE IBARRA
240250,LA LIBERTAD
131652,NOBOA
100150,SAN MIGUEL DE IBARRA
131652,NOBOA
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
190750,ZUMBI
190750,ZUMBI
131652,NOBOA
131652,NOBOA
131652,NOBOA
190750,ZUMBI
131652,NOBOA
240250,LA LIBERTAD
190750,ZUMBI
240250,LA LIBERTAD
131652,NOBOA
190750,ZUMBI
240250,LA LIBERTAD
131652,NOBOA
190750,ZUMBI
190750,ZUMBI
240250,LA LIBERTAD
131652,NOBOA
240250,LA LIBERTAD
131652,NOBOA
131652,NOBOA
240250,LA LIBERTAD
240250,LA LIBERTAD
240250,LA LIBERTAD
240250,LA LIBERTAD
